m,n,Group,Mean,Range,UCL,LCL,Status
92,862,18,0.10009130802277945,0.019974565611678055,0.10673941133679327,0.09329201,Accept
92,862,19,0.10003149323696206,0.019949160188905413,0.10673941133679327,0.09329201,Accept
92,862,20,0.099945162,0.019953120977529035,0.10673941133679327,0.09329201,Accept
92,862,21,0.10022439650048566,0.019933503,0.10673941133679327,0.09329201,Accept
92,862,22,0.10028708537866689,0.019958911986104444,0.10673941133679327,0.09329201,Accept
92,862,23,0.10005005622592976,0.019993714998436996,0.10673941133679327,0.09329201,Accept
92,862,24,0.10019127304816015,0.019965736,0.10673941133679327,0.09329201,Accept
92,862,25,0.099757639,0.019946245458752926,0.10673941133679327,0.09329201,Accept
92,862,26,0.099962729,0.019947021903016005,0.10673941133679327,0.09329201,Accept
92,862,27,0.099934644,0.019953817,0.10673941133679327,0.09329201,Accept
92,862,28,0.10027367749793568,0.019952582,0.10673941133679327,0.09329201,Accept
92,862,29,0.099877692,0.019928636,0.10673941133679327,0.09329201,Accept
92,862,30,0.099888531,0.01997114,0.10673941133679327,0.09329201,Accept
92,862,31,0.099449671,0.019967383,0.10673941133679327,0.09329201,Accept
92,862,32,0.099769268,0.019961039,0.10673941133679327,0.09329201,Accept
92,862,33,0.10003136533491448,0.019964550161124403,0.10673941133679327,0.09329201,Accept
92,862,34,0.10018614877727179,0.019913090089739433,0.10673941133679327,0.09329201,Accept
92,862,35,0.1002670451341965,0.019991893423798146,0.10673941133679327,0.09329201,Accept
92,862,36,0.099749372,0.019891578,0.10673941133679327,0.09329201,Accept
92,862,37,0.10006730470529836,0.019928793327214797,0.10673941133679327,0.09329201,Accept
92,862,38,0.099931503,0.019963997878432144,0.10673941133679327,0.09329201,Accept
92,862,39,0.099947023,0.019968271,0.10673941133679327,0.09329201,Accept
92,862,40,0.10015874778905418,0.019928607460223083,0.10673941133679327,0.09329201,Accept
92,862,41,0.1000522663867669,0.019976379,0.10673941133679327,0.09329201,Accept
92,862,42,0.1003513505481661,0.019964120106435446,0.10673941133679327,0.09329201,Accept
92,862,43,0.10001715893170514,0.019928033,0.10673941133679327,0.09329201,Accept
92,862,44,0.10010769234085136,0.019939809,0.10673941133679327,0.09329201,Accept
92,862,45,0.099782063,0.019971916,0.10673941133679327,0.09329201,Accept
92,862,46,0.099847048,0.019995344736947945,0.10673941133679327,0.09329201,Accept
92,862,47,0.10012068914427982,0.019990111628051324,0.10673941133679327,0.09329201,Accept
92,862,48,0.099846322,0.019962908,0.10673941133679327,0.09329201,Accept
92,862,49,0.099871771,0.019952995793710723,0.10673941133679327,0.09329201,Accept
92,862,50,0.10002106507987883,0.019988503297084834,0.10673941133679327,0.09329201,Accept
92,862,51,0.099894738,0.019951706,0.10673941133679327,0.09329201,Accept
92,862,52,0.099982536,0.019969757,0.10673941133679327,0.09329201,Accept
92,862,53,0.10025129677750318,0.019945829062809492,0.10673941133679327,0.09329201,Accept
92,862,54,0.099631361,0.019990809082746308,0.10673941133679327,0.09329201,Accept
92,862,55,0.10011141739727138,0.019969035555477743,0.10673941133679327,0.09329201,Accept
92,862,56,0.099861172,0.019973424417059904,0.10673941133679327,0.09329201,Accept
92,862,57,0.10025454766650678,0.019901678103628584,0.10673941133679327,0.09329201,Accept
92,862,58,0.099781379,0.019885605339218543,0.10673941133679327,0.09329201,Accept
92,862,59,0.10021355561111531,0.019924838280992507,0.10673941133679327,0.09329201,Accept
92,862,60,0.099973223,0.019963244,0.10673941133679327,0.09329201,Accept
92,862,61,0.099719447,0.019893852,0.10673941133679327,0.09329201,Accept
92,862,62,0.10005575011603457,0.019933259553083796,0.10673941133679327,0.09329201,Accept
92,862,63,0.09981239,0.019997746413672163,0.10673941133679327,0.09329201,Accept
92,862,64,0.10011031694254165,0.019977119,0.10673941133679327,0.09329201,Accept
92,862,65,0.099910893,0.019960814,0.10673941133679327,0.09329201,Accept
92,862,66,0.10024820527412942,0.019954867568914347,0.10673941133679327,0.09329201,Accept
92,862,67,0.10013859997785676,0.019927473330944565,0.10673941133679327,0.09329201,Accept
92,862,68,0.10007000561824682,0.019929312027740412,0.10673941133679327,0.09329201,Accept
92,862,69,0.10005979638702261,0.019863781177687792,0.10673941133679327,0.09329201,Accept
92,862,70,0.10006518961351261,0.01995199,0.10673941133679327,0.09329201,Accept
92,862,71,0.099809676,0.019948845,0.10673941133679327,0.09329201,Accept
92,862,72,0.10021964980155397,0.019935089,0.10673941133679327,0.09329201,Accept
92,862,73,0.099578195,0.019924720813149263,0.10673941133679327,0.09329201,Accept
92,862,74,0.10016620614913674,0.019951715526741062,0.10673941133679327,0.09329201,Accept
92,862,75,0.10001814272877954,0.019960312409181558,0.10673941133679327,0.09329201,Accept
92,862,76,0.099920821,0.019972754120757746,0.10673941133679327,0.09329201,Accept
92,862,77,0.10029463564902358,0.019988929,0.10673941133679327,0.09329201,Accept
92,862,78,0.099900498,0.019992561,0.10673941133679327,0.09329201,Accept
92,862,79,0.099931904,0.019922156,0.10673941133679327,0.09329201,Accept
92,862,80,0.099967018,0.019935249244500783,0.10673941133679327,0.09329201,Accept
92,862,81,0.1000302555892661,0.019912457189878455,0.10673941133679327,0.09329201,Accept
92,862,82,0.099690589,0.019940642,0.10673941133679327,0.09329201,Accept
92,862,83,0.10020902366068854,0.019954261034371798,0.10673941133679327,0.09329201,Accept
92,862,84,0.1000983463891451,0.019996237829055963,0.10673941133679327,0.09329201,Accept
92,862,85,0.10014923010465902,0.019971170098343316,0.10673941133679327,0.09329201,Accept
92,862,86,0.099954243,0.019954305,0.10673941133679327,0.09329201,Accept
92,862,87,0.099959539,0.019973143003192015,0.10673941133679327,0.09329201,Accept
92,862,88,0.099900157,0.019978186062691528,0.10673941133679327,0.09329201,Accept
92,862,89,0.10010174297816934,0.019973923096287136,0.10673941133679327,0.09329201,Accept
92,862,90,0.10030673109886144,0.019989870246221036,0.10673941133679327,0.09329201,Accept
92,862,91,0.10018186893264829,0.019904708,0.10673941133679327,0.09329201,Accept
92,862,92,0.099936324,0.019932296,0.10673941133679327,0.09329201,Accept
6,144,1,0.10051834066156068,0.019731125488958723,0.10310380665315935,0.096900868,Accept
6,144,2,0.099279888,0.019707389916312698,0.10310380665315935,0.096900868,Accept
6,144,3,0.10045075383875335,0.019927076291278573,0.10310380665315935,0.096900868,Accept
6,144,4,0.099669487,0.019763232985212917,0.10310380665315935,0.096900868,Accept
6,144,5,0.10013995753340649,0.019790532781476508,0.10310380665315935,0.096900868,Accept
6,144,6,0.099955598,0.019608127558847735,0.10310380665315935,0.096900868,Accept
4,79,1,0.099613996,0.019721805886436114,0.10318934595779392,0.096151204,Accept
4,79,2,0.099614395,0.019546101980766478,0.10318934595779392,0.096151204,Accept
4,79,3,0.10001947092776173,0.019418665,0.10318934595779392,0.096151204,Accept
4,79,4,0.099433237,0.019515008331927763,0.10318934595779392,0.096151204,Accept
14,282,1,0.10003326287520099,0.019958387364128555,0.10362021604759084,0.096485646,Accept
14,282,2,0.099609325,0.01983361,0.10362021604759084,0.096485646,Accept
14,282,3,0.10022459544905186,0.019649944,0.10362021604759084,0.096485646,Accept
14,282,4,0.099625461,0.019718743,0.10362021604759084,0.096485646,Accept
14,282,5,0.1000230184764774,0.019813976978828043,0.10362021604759084,0.096485646,Accept
14,282,6,0.10009062606816775,0.019739049194222286,0.10362021604759084,0.096485646,Accept
14,282,7,0.10038311732014879,0.019708975854321256,0.10362021604759084,0.096485646,Accept
14,282,8,0.09974989,0.019862855,0.10362021604759084,0.096485646,Accept
14,282,9,0.10030630275997386,0.019932173875767872,0.10362021604759084,0.096485646,Accept
14,282,10,0.10042795547637524,0.019858892,0.10362021604759084,0.096485646,Accept
14,282,11,0.099901885,0.019920148737796656,0.10362021604759084,0.096485646,Accept
14,282,12,0.10019410144447169,0.019798870825676967,0.10362021604759084,0.096485646,Accept
14,282,13,0.099846777,0.019827389484231364,0.10362021604759084,0.096485646,Accept
14,282,14,0.1003247166627245,0.019832485,0.10362021604759084,0.096485646,Accept
2,18,1,0.098182666,0.017609780620324977,0.10570737459864445,0.094075061,Accept
2,18,2,0.10159976925440806,0.016907470734023877,0.10570737459864445,0.094075061,Accept
30,381,1,0.10051584292936455,0.019878683,0.10499493007589406,0.095087433,Accept
30,381,2,0.099648256,0.019964717900598256,0.10499493007589406,0.095087433,Accept
30,381,3,0.099879783,0.019764169422004874,0.10499493007589406,0.095087433,Accept
30,381,4,0.10049140204932984,0.019955314,0.10499493007589406,0.095087433,Accept
30,381,5,0.10018298430556487,0.019872512301574816,0.10499493007589406,0.095087433,Accept
30,381,6,0.10001521481975699,0.019938850674574196,0.10499493007589406,0.095087433,Accept
30,381,7,0.099878522,0.019959944094112517,0.10499493007589406,0.095087433,Accept
30,381,8,0.10071346723871238,0.019946129058300552,0.10499493007589406,0.095087433,Accept
30,381,9,0.099996273,0.019817633725451173,0.10499493007589406,0.095087433,Accept
30,381,10,0.10039999625016272,0.019735291,0.10499493007589406,0.095087433,Accept
30,381,11,0.099999711,0.019916809779830125,0.10499493007589406,0.095087433,Accept
30,381,12,0.099727987,0.019793125267665745,0.10499493007589406,0.095087433,Accept
30,381,13,0.10000656162825332,0.019962945,0.10499493007589406,0.095087433,Accept
30,381,14,0.1000314204826549,0.019922617290267716,0.10499493007589406,0.095087433,Accept
30,381,15,0.099580291,0.019935593674914404,0.10499493007589406,0.095087433,Accept
30,381,16,0.099897894,0.019950646666297825,0.10499493007589406,0.095087433,Accept
30,381,17,0.099744032,0.019792085560841846,0.10499493007589406,0.095087433,Accept
30,381,18,0.099587874,0.019908626014159964,0.10499493007589406,0.095087433,Accept
30,381,19,0.099945952,0.019970838924158005,0.10499493007589406,0.095087433,Accept
30,381,20,0.099936491,0.019922462,0.10499493007589406,0.095087433,Accept
30,381,21,0.099628658,0.019938527,0.10499493007589406,0.095087433,Accept
30,381,22,0.099922103,0.019731906042045486,0.10499493007589406,0.095087433,Accept
30,381,23,0.10021788744838873,0.019857159,0.10499493007589406,0.095087433,Accept
30,381,24,0.099947325,0.019960153,0.10499493007589406,0.095087433,Accept
30,381,25,0.09970317,0.019876857118181754,0.10499493007589406,0.095087433,Accept
30,381,26,0.1004949730303547,0.019861298059178342,0.10499493007589406,0.095087433,Accept
30,381,27,0.10023292511062752,0.019940254089655857,0.10499493007589406,0.095087433,Accept
30,381,28,0.10052684691544264,0.019931748183106987,0.10499493007589406,0.095087433,Accept
30,381,29,0.10050238091007331,0.019871879340667142,0.10499493007589406,0.095087433,Accept
30,381,30,0.099879227,0.019958374039993815,0.10499493007589406,0.095087433,Accept
27,179,1,0.099588505,0.019977204686535646,0.10810337635593607,0.091498921,Accept
27,179,2,0.099528473,0.019963323,0.10810337635593607,0.091498921,Accept
27,179,3,0.099209262,0.019665018910328652,0.10810337635593607,0.091498921,Accept
27,179,4,0.1001770403016859,0.019696194126084005,0.10810337635593607,0.091498921,Accept
27,179,5,0.099560467,0.019736202,0.10810337635593607,0.091498921,Accept
27,179,6,0.098837835,0.019915226006708142,0.10810337635593607,0.091498921,Accept
27,179,7,0.099795388,0.019930458082931327,0.10810337635593607,0.091498921,Accept
27,179,8,0.099295249,0.019786940357544552,0.10810337635593607,0.091498921,Accept
27,179,9,0.099679738,0.019910853938887293,0.10810337635593607,0.091498921,Accept
27,179,10,0.099894204,0.019920481,0.10810337635593607,0.091498921,Accept
27,179,11,0.10007710119820244,0.019733083986720343,0.10810337635593607,0.091498921,Accept
27,179,12,0.10041743266888314,0.019794663,0.10810337635593607,0.091498921,Accept
27,179,13,0.099683666,0.019957986,0.10810337635593607,0.091498921,Accept
27,179,14,0.099656621,0.019799018479532512,0.10810337635593607,0.091498921,Accept
27,179,15,0.099876778,0.019926535990439392,0.10810337635593607,0.091498921,Accept
27,179,16,0.099651761,0.019781240617303353,0.10810337635593607,0.091498921,Accept
27,179,17,0.10039067296387387,0.019885403730554474,0.10810337635593607,0.091498921,Accept
27,179,18,0.10016077708468858,0.019762663780026793,0.10810337635593607,0.091498921,Accept
27,179,19,0.10024939432168609,0.019776282,0.10810337635593607,0.091498921,Accept
27,179,20,0.099657705,0.019696737,0.10810337635593607,0.091498921,Accept
27,179,21,0.10033708340849083,0.019715234476641766,0.10810337635593607,0.091498921,Accept
27,179,22,0.10021509799034725,0.019409359,0.10810337635593607,0.091498921,Accept
27,179,23,0.099561532,0.01969772,0.10810337635593607,0.091498921,Accept
27,179,24,0.099520485,0.019820809926304542,0.10810337635593607,0.091498921,Accept
27,179,25,0.09956326,0.019978962,0.10810337635593607,0.091498921,Accept
27,179,26,0.099742149,0.019900035,0.10810337635593607,0.091498921,Accept
27,179,27,0.10030334402883057,0.019850770989810584,0.10810337635593607,0.091498921,Accept
80,1551,1,0.099967315,0.019988692,0.10376282527024513,0.096291027,Accept
80,1551,2,0.099855882,0.019978895769664412,0.10376282527024513,0.096291027,Accept
80,1551,3,0.09996489,0.019918831277123503,0.10376282527024513,0.096291027,Accept
80,1551,4,0.099980502,0.019989737134675015,0.10376282527024513,0.096291027,Accept
80,1551,5,0.099996217,0.019985821694168307,0.10376282527024513,0.096291027,Accept
80,1551,6,0.10005694296699032,0.019990136169860034,0.10376282527024513,0.096291027,Accept
80,1551,7,0.10023670249109108,0.019988703409231062,0.10376282527024513,0.096291027,Accept
80,1551,8,0.099787773,0.019998031898866522,0.10376282527024513,0.096291027,Accept
80,1551,9,0.1000258301323167,0.019945598069144144,0.10376282527024513,0.096291027,Accept
80,1551,10,0.10014235776859146,0.019995861533962392,0.10376282527024513,0.096291027,Accept
80,1551,11,0.099911278,0.019998475,0.10376282527024513,0.096291027,Accept
80,1551,12,0.099997209,0.019976416111842518,0.10376282527024513,0.096291027,Accept
80,1551,13,0.10024621545183153,0.019976305808258127,0.10376282527024513,0.096291027,Accept
80,1551,14,0.10003199167201653,0.019982406,0.10376282527024513,0.096291027,Accept
80,1551,15,0.099940542,0.019995371104228082,0.10376282527024513,0.096291027,Accept
80,1551,16,0.09997366,0.019966504,0.10376282527024513,0.096291027,Accept
80,1551,17,0.1001049775200925,0.019965512,0.10376282527024513,0.096291027,Accept
80,1551,18,0.099844388,0.019962957135926204,0.10376282527024513,0.096291027,Accept
80,1551,19,0.10006651243598706,0.019972983,0.10376282527024513,0.096291027,Accept
80,1551,20,0.099883918,0.019938936069397187,0.10376282527024513,0.096291027,Accept
80,1551,21,0.09994623,0.019980326131632864,0.10376282527024513,0.096291027,Accept
80,1551,22,0.099710813,0.019992950836875148,0.10376282527024513,0.096291027,Accept
80,1551,23,0.10016953630035963,0.019988254124728475,0.10376282527024513,0.096291027,Accept
80,1551,24,0.10014661104253161,0.019974970204297088,0.10376282527024513,0.096291027,Accept
80,1551,25,0.10014388367232821,0.019992530601191952,0.10376282527024513,0.096291027,Accept
80,1551,26,0.10019832169951876,0.019991209780295394,0.10376282527024513,0.096291027,Accept
80,1551,27,0.10018085561883538,0.019956885096264768,0.10376282527024513,0.096291027,Accept
80,1551,28,0.099938847,0.01998571,0.10376282527024513,0.096291027,Accept
80,1551,29,0.099913706,0.019929335,0.10376282527024513,0.096291027,Accept
80,1551,30,0.1000479120454112,0.019990420614803717,0.10376282527024513,0.096291027,Accept
80,1551,31,0.10015571613761225,0.019959973683711607,0.10376282527024513,0.096291027,Accept
80,1551,32,0.099990665,0.019991682968109936,0.10376282527024513,0.096291027,Accept
80,1551,33,0.1000304896417156,0.019993582,0.10376282527024513,0.096291027,Accept
80,1551,34,0.09994889,0.019978588632508745,0.10376282527024513,0.096291027,Accept
80,1551,35,0.10023370835689821,0.019979617,0.10376282527024513,0.096291027,Accept
80,1551,36,0.099928698,0.019973975,0.10376282527024513,0.096291027,Accept
80,1551,37,0.099837616,0.019988526122161093,0.10376282527024513,0.096291027,Accept
80,1551,38,0.10024806704668875,0.019987951602449983,0.10376282527024513,0.096291027,Accept
80,1551,39,0.099874663,0.019996695943603815,0.10376282527024513,0.096291027,Accept
80,1551,40,0.09991,0.019955445451943887,0.10376282527024513,0.096291027,Accept
80,1551,41,0.10006751407418234,0.019974333082132673,0.10376282527024513,0.096291027,Accept
